Order_No,Time from Pickup to Arrival
Order_No_22608,1321.893601242491
Order_No_22596,793.3284611913205
Order_No_860,2309.9377556061168
Order_No_1501,2530.615131877837
Order_No_23518,2193.2913799979524
Order_No_9155,2072.6100307144025
Order_No_3219,2121.892835635592
Order_No_9480,1843.909179818176
Order_No_11938,537.5564361206052
Order_No_2526,504.23779347934203
Order_No_27503,2546.3338197769845
Order_No_13777,1838.3734602809216
Order_No_8296,2031.11728754594
Order_No_20272,996.5603001074287
Order_No_20320,822.018904447943
Order_No_19433,401.0509512280059
Order_No_15020,870.8568571262241
Order_No_16930,2291.101437567248
Order_No_1013,1567.345081800575
Order_No_3427,1503.0465513577021
Order_No_20206,2387.7162293633232
Order_No_23126,419.21946098411905
Order_No_2794,1146.3494578802586
Order_No_22685,1871.2509296498995
Order_No_61,2484.4564548362273
Order_No_8803,862.1122737460191
Order_No_4048,1363.0378554959025
Order_No_11487,1355.274079598932
Order_No_20515,1716.3538612767388
Order_No_13522,788.7767150943056
Order_No_5331,732.8384676902443
Order_No_6377,389.0554864987062
Order_No_10075,1302.4295828097765
Order_No_18248,1305.1845458319674
Order_No_6299,2082.4922623827388
Order_No_18795,3208.492871100681
Order_No_20260,439.1688807381961
Order_No_12233,692.091376696344
Order_No_7271,1907.51387943764
Order_No_5740,1454.0715182340357
Order_No_22794,896.9601078671985
Order_No_25210,562.3421080535772
Order_No_3866,1460.357002012723
Order_No_19314,1237.4551887023845
Order_No_21698,1143.1947150098276
Order_No_6775,2485.423971628399
Order_No_5132,2435.600602839549
Order_No_15372,2118.948013492569
Order_No_2342,1616.744605633372
Order_No_1728,444.38920051026804
Order_No_14866,2060.659653603274
Order_No_1750,660.2807496191673
Order_No_9732,1452.908478329482
Order_No_14349,2056.2776446807547
Order_No_13972,2285.3853512906353
Order_No_26936,2936.7045568834874
Order_No_1405,1640.9280139339971
Order_No_23380,1985.9482944867925
Order_No_16021,2107.9517887224797
Order_No_4893,2593.769485945559
Order_No_24648,2095.7720153298583
Order_No_23408,1966.9826437592856
Order_No_6122,1284.1109276246864
Order_No_18974,2479.597518696777
Order_No_23234,2173.4725969301653
Order_No_2381,2192.2577668797167
Order_No_24987,948.1489368766196
Order_No_15986,3578.822402583144
Order_No_3787,1395.2970054851032
Order_No_3452,359.40391751386045
Order_No_10073,2256.361213913129
Order_No_2789,1294.749160026171
Order_No_22259,2775.1967293825946
Order_No_6700,2539.177105353541
Order_No_21608,2288.17134752142
Order_No_27497,2385.542606069416
Order_No_17025,2214.2025719272788
Order_No_25405,2936.0773905681926
Order_No_8996,2662.749943594623
Order_No_16350,1577.2313554367574
Order_No_9729,2175.602065006329
Order_No_13531,1777.9595175079305
Order_No_2330,1336.7922475827218
Order_No_21064,1606.2040192663405
Order_No_12347,1016.6523960456688
Order_No_9632,1783.368062154841
Order_No_20882,1498.798348532262
Order_No_3996,1443.3282839871247
Order_No_12599,1610.999974628212
Order_No_7833,1386.0910860689182
Order_No_21793,1691.542171270412
Order_No_20509,2647.822103105951
Order_No_9556,2584.231569491778
Order_No_9777,1832.5895790193467
Order_No_21587,1274.3932949313748
Order_No_25397,1402.9408850633774
Order_No_6801,996.397799283208
Order_No_5188,1790.0091544772733
Order_No_15337,1467.0118102130946
Order_No_2726,2078.2066238932307
Order_No_3026,2844.4874949155273
Order_No_13507,527.3828897295407
Order_No_2002,1900.3458694624514
Order_No_15847,1576.6254430064582
Order_No_21572,995.9038009955057
Order_No_8328,1030.120969953592
Order_No_6082,2050.704754114975
Order_No_6331,794.0421342859862
Order_No_9008,1530.9461734086215
Order_No_11432,1570.2009124924082
Order_No_19991,1290.187043630256
Order_No_22833,1874.6735004017391
Order_No_14007,926.1874304532976
Order_No_22327,1628.124800157908
Order_No_1344,1299.5176250205259
Order_No_14206,2164.436934822559
Order_No_19214,2232.577602206322
Order_No_6115,2397.387247935694
Order_No_21789,1386.4533931200274
Order_No_10420,1092.3331872284762
Order_No_23548,1415.377663939531
Order_No_17571,2422.3361478537063
Order_No_3984,1353.6030018779365
Order_No_9335,1922.129465778164
Order_No_3553,1059.137647310019
Order_No_18052,2396.843456777549
Order_No_16574,1024.9610598561558
Order_No_9824,1604.3478864007047
Order_No_17846,3220.8510157327178
Order_No_24401,2989.068922489277
Order_No_12836,1171.7583598241326
Order_No_15685,2487.175109007105
Order_No_832,205.76099609800443
Order_No_15104,2121.88515187538
Order_No_6900,2427.835855054844
Order_No_23016,1857.712886378324
Order_No_24984,810.8099744797363
Order_No_17643,2055.999538348735
Order_No_16828,1427.1920465568255
Order_No_14492,1756.706811979675
Order_No_4482,767.3283693288249
Order_No_27703,930.5572797906643
Order_No_18577,747.1602128421455
Order_No_8149,1340.0811742714375
Order_No_11517,309.2691083933114
Order_No_16228,965.1784858853152
Order_No_17723,508.11690840043053
Order_No_25189,1770.982506071634
Order_No_15114,1676.895301868886
Order_No_23195,1956.1901855740962
Order_No_14200,1415.3037595513545
Order_No_27638,1333.5399635809101
Order_No_27248,804.1938300787442
Order_No_19735,1143.9197886052807
Order_No_17895,945.786090659647
Order_No_10573,863.635015553411
Order_No_26321,2459.4976992880856
Order_No_5772,1333.1592551523445
Order_No_21646,1316.3034362634153
Order_No_24319,817.7941548931993
Order_No_8068,1160.3082124744776
Order_No_27479,1359.0180299000149
Order_No_5587,167.667095131701
Order_No_7307,1207.0629934103729
Order_No_10687,978.8840497332947
Order_No_20493,1410.2685038804864
Order_No_23010,1099.123391949208
Order_No_21865,1484.9779177793482
Order_No_27359,1317.4496874178094
Order_No_7128,2031.7895496904473
Order_No_23582,1087.814167427607
Order_No_8278,662.7655550216678
Order_No_7048,1135.792739818784
Order_No_28146,881.0475650682492
Order_No_14055,1769.0290255354284
Order_No_14499,1572.9923243813482
Order_No_16235,2254.874291053022
Order_No_362,1689.0491304880509
Order_No_17419,2591.680499147371
Order_No_25704,1240.0392206372726
Order_No_25536,3475.861682483593
Order_No_25436,774.2720276346026
Order_No_25343,2055.031923759243
Order_No_19137,1540.6942880485528
Order_No_19748,1319.4065515664204
Order_No_2211,669.9220272377661
Order_No_11624,2100.0792281740382
Order_No_21602,2655.060390057401
Order_No_19767,1258.9454258503192
Order_No_5583,1506.6450527165814
Order_No_16721,449.4953322274323
Order_No_17256,1255.3834453543914
Order_No_6320,2141.232008820496
Order_No_24967,1080.8391055988413
Order_No_25564,877.0489526315796
Order_No_23826,1625.2420472013564
Order_No_17173,1405.043672217298
Order_No_20113,1288.602051102609
Order_No_10233,1240.744032074319
Order_No_4331,1768.33661844591
Order_No_12929,1481.8206036669144
Order_No_20483,1460.4322348795629
Order_No_16086,1564.2305932142572
Order_No_2516,1617.3199019190888
Order_No_7572,942.4104057289752
Order_No_22593,787.7698968419228
Order_No_17583,1658.3991778958007
Order_No_18458,1819.6054012732932
Order_No_12193,2241.221006672771
Order_No_5858,1392.3438441723993
Order_No_14229,819.9984325873229
Order_No_1687,1778.1448957349055
Order_No_19652,1276.8169831571574
Order_No_27413,2183.510864057869
Order_No_1366,1885.6941206402264
Order_No_5504,3102.92872597112
Order_No_7280,2245.8537489901137
Order_No_7430,568.5034357393887
Order_No_16073,1115.203451441077
Order_No_26332,2022.8978002879087
Order_No_2182,1372.4101043962582
Order_No_13992,3461.0331029598024
Order_No_23544,1254.1951511233929
Order_No_27000,3352.4868822225617
Order_No_4588,2532.634300081816
Order_No_15584,899.5416470135533
Order_No_11922,3493.5844860556317
Order_No_11466,1158.4943779331807
Order_No_14020,2718.648362546439
Order_No_25780,1481.4446193179847
Order_No_28090,1343.1225427323752
Order_No_11308,2309.125129575937
Order_No_8366,2197.777103831775
Order_No_17591,361.23770643758513
Order_No_24473,1728.945927241506
Order_No_5187,1504.568331457247
Order_No_1008,1562.7004876532685
Order_No_437,1583.3105904402128
Order_No_24171,1513.4047886268618
Order_No_7655,1755.880008859016
Order_No_24603,1846.5821316871247
Order_No_2136,1471.9595705732447
Order_No_18059,1730.0007703811661
Order_No_17129,1900.2301267395176
Order_No_19438,1794.8604209137063
Order_No_8125,2318.171928988168
Order_No_9970,1495.4297767989135
Order_No_116,1601.0486231290945
Order_No_23385,1586.2976948462692
Order_No_9297,1855.9467943735654
Order_No_1330,3032.283763637608
Order_No_22396,1568.657378379934
Order_No_8424,809.1302206867496
Order_No_19010,1001.6180547104686
Order_No_16436,1880.44916266102
Order_No_2343,2082.4475840836913
Order_No_1017,1554.8204621908753
Order_No_9306,1802.8249072406272
Order_No_7132,1562.1811965761972
Order_No_25266,1283.5947701934292
Order_No_19769,1834.5019393097848
Order_No_2925,1566.7760744760833
Order_No_1223,1132.832966994174
Order_No_21177,1462.0548013845928
Order_No_26712,1628.9051690342694
Order_No_25988,2368.7316852309905
Order_No_978,1967.585410249167
Order_No_22839,997.8481789235902
Order_No_12204,1537.5387347849412
Order_No_4097,1221.9268633491686
Order_No_17847,1502.0437526069818
Order_No_23541,1045.1770074996111
Order_No_22980,1604.7926199929298
Order_No_25009,1642.8403831453907
Order_No_25287,1475.7383501944516
Order_No_22076,1417.6932117368942
Order_No_18416,1720.2625553864434
Order_No_24590,1729.2274502143646
Order_No_14298,1303.8820483270486
Order_No_24393,1543.9251846082716
Order_No_20160,756.5301858656985
Order_No_21442,2245.484126595644
Order_No_2826,1496.3711696810294
Order_No_473,2676.6997556250226
Order_No_12055,1128.8381821081075
Order_No_9075,1030.4738707755696
Order_No_7468,1807.3337705646788
Order_No_13544,1717.2976731886538
Order_No_25413,1412.474169155175
Order_No_18826,1761.9811393246785
Order_No_12108,1789.1986163229249
Order_No_7805,840.4840690662622
Order_No_10400,2501.325584123939
Order_No_19247,1277.8778098449056
Order_No_12307,1445.1250519936239
Order_No_2634,1400.7843230120054
Order_No_13821,842.546871983257
Order_No_27128,1860.7030265940994
Order_No_24257,2391.167071563133
Order_No_12877,2344.286347900983
Order_No_9680,901.5986977945087
Order_No_11507,1665.4280362820516
Order_No_9386,1203.9362366961232
Order_No_17349,2212.690138288608
Order_No_16168,2028.977970280752
Order_No_8340,1738.9268759256026
Order_No_14162,1393.5009068461895
Order_No_1226,1566.68456073798
Order_No_1550,753.218920499392
Order_No_13898,1381.7175889358184
Order_No_25170,2434.258707490342
Order_No_22445,2942.4851030006316
Order_No_23290,1541.5086770207074
Order_No_23474,1231.0527909110042
Order_No_23303,1246.5104405428665
Order_No_8928,2558.077393606576
Order_No_11744,1456.5580464189788
Order_No_9113,1429.5539758293105
Order_No_22313,1710.4089864043435
Order_No_6441,1642.475622416745
Order_No_23224,1451.5035208793124
Order_No_5095,1101.0102609082041
Order_No_333,1496.8064920896231
Order_No_11389,2522.086346453443
Order_No_26200,1522.5498202297022
Order_No_1253,1355.2865709760608
Order_No_10461,1740.459152064208
Order_No_6696,1489.2381500250574
Order_No_24109,2959.3494735347117
Order_No_8855,1449.1023042378747
Order_No_24334,1584.3968681755741
Order_No_14227,1937.9101000515313
Order_No_11052,2687.785156117565
Order_No_23436,1950.6708659229132
Order_No_9558,2081.347587841892
Order_No_8888,1182.1686374426156
Order_No_24571,1032.2108578217394
Order_No_8489,1708.0401921010434
Order_No_27416,1048.0561089092753
Order_No_15640,993.1192690954576
Order_No_22294,1001.534679863451
Order_No_26906,1117.9201897146213
Order_No_26464,1122.9706853853804
Order_No_8771,1556.3680825333374
Order_No_23071,1542.8246292883796
Order_No_12341,1243.6199022028395
Order_No_1277,2236.418886698142
Order_No_9420,1914.8387486147406
Order_No_20780,724.6553764952058
Order_No_954,1643.4900343189654
Order_No_25282,776.3608323961763
Order_No_12428,566.4173251686098
Order_No_18851,1079.3359830913632
Order_No_1346,1047.4820088013894
Order_No_7387,1853.7611566024661
Order_No_8028,1408.9693928982394
Order_No_16246,2355.193869159457
Order_No_15089,1474.739544343649
Order_No_5200,1247.678088766037
Order_No_7226,543.0390964881462
Order_No_4114,1359.3899654861252
Order_No_23492,1679.4037267511883
Order_No_16560,1367.5807584502127
Order_No_15176,679.7154403259774
Order_No_10853,1619.6462860637205
Order_No_21195,471.9860395121887
Order_No_14413,1235.8793044220074
Order_No_17770,579.0446480110933
Order_No_11852,1778.0429435728383
Order_No_4300,701.9692204149469
Order_No_4591,1576.4006471485484
Order_No_21839,726.753184596615
Order_No_8640,2209.457910390784
Order_No_5595,1565.600294711281
Order_No_16504,1828.361741222616
Order_No_27576,1805.764180475011
Order_No_10015,1262.2515787885932
Order_No_4844,1141.691883066911
Order_No_10907,1468.1144334384974
Order_No_20306,1685.3686395489874
Order_No_23319,1252.784755377079
Order_No_27995,1305.2325195059911
Order_No_18302,2424.5559017615324
Order_No_17796,1899.010593155961
Order_No_5777,1655.1937065399343
Order_No_18340,1636.9430288782844
Order_No_13612,2329.855039888544
Order_No_21149,1260.7188141911556
Order_No_20283,1485.5354900463135
Order_No_16760,1858.8110177978906
Order_No_2803,1561.2714094754574
Order_No_23927,1845.8572475081164
Order_No_7180,1181.6384299526107
Order_No_19890,1673.1629735800088
Order_No_13014,2518.710896942161
Order_No_11237,3088.462128657244
Order_No_11694,1548.72264176546
Order_No_8005,1436.4060077837005
Order_No_17369,2502.304172986436
Order_No_22990,2354.2776580897425
Order_No_24729,2328.310034141972
Order_No_22468,1128.0479518197044
Order_No_16430,2517.335145181527
Order_No_5392,992.8630079109081
Order_No_560,1833.792959521388
Order_No_18977,1425.689659202335
Order_No_4372,2478.680047849908
Order_No_19129,1746.2125044871937
Order_No_12168,1374.7945840006962
Order_No_22032,1250.0102583037026
Order_No_13310,3326.7891918569603
Order_No_9157,1998.6278447152
Order_No_13009,1082.9818754493117
Order_No_11103,1606.3543244059927
Order_No_454,1661.9169841347175
Order_No_19265,1364.7889244413527
Order_No_13750,1570.9240037441284
Order_No_4640,1430.787292449366
Order_No_8334,1372.8563626187188
Order_No_12067,315.0795905295472
Order_No_1412,1671.1439903878
Order_No_16271,2356.4982399529345
Order_No_24498,1201.1265203135354
Order_No_13268,1184.8465100050962
Order_No_11723,1415.0164253952973
Order_No_1286,773.842745809432
Order_No_8580,1367.7591712242086
Order_No_4157,376.2879451879944
Order_No_4677,1215.8640494774827
Order_No_1586,592.038726932451
Order_No_24292,918.4022144528516
Order_No_8752,2428.6051056878878
Order_No_14717,2586.806699184252
Order_No_16216,499.7539050429277
Order_No_10527,934.905912332435
Order_No_1643,3132.0681678282726
Order_No_3932,1253.0272045219556
Order_No_21656,909.0051657373352
Order_No_19741,1402.9327448213974
Order_No_8020,1116.1071084381347
Order_No_27615,2183.513704311352
Order_No_21020,1928.0850298350947
Order_No_20694,1291.4949257195785
Order_No_20292,2884.8515282467492
Order_No_16755,1760.8537575899973
Order_No_4915,475.010672799006
Order_No_11084,2135.9783253340865
Order_No_272,1006.420028421373
Order_No_2273,1066.671968341616
Order_No_12549,1790.044544503966
Order_No_14404,914.9264829044113
Order_No_21295,2629.463565716825
Order_No_7526,1267.5511137752128
Order_No_5438,1459.2130607210363
Order_No_2375,2354.972013502398
Order_No_20653,794.6208656058534
Order_No_13341,2258.1514839850715
Order_No_15367,2091.9720428568635
Order_No_17531,1884.0452584120007
Order_No_11265,2280.2802971703727
Order_No_6490,1810.2565074645481
Order_No_24840,2625.449410463234
Order_No_21745,1176.6530365095039
Order_No_20977,2467.9510779036373
Order_No_25138,2390.8806651617433
Order_No_8317,1419.1681319323636
Order_No_27794,1127.7928374882122
Order_No_17186,2300.3355312322765
Order_No_18776,1525.4960241083465
Order_No_6329,473.7452285855106
Order_No_27969,1327.3512060188805
Order_No_10052,883.5104767071753
Order_No_19555,866.6735274858511
Order_No_18308,1400.0391151337824
Order_No_14788,1898.6499715591488
Order_No_839,1699.5595986223486
Order_No_9151,457.53921246186655
Order_No_5,666.9656350751902
Order_No_16247,614.1735794988199
Order_No_10321,1721.8510372900055
Order_No_16379,1306.4490536493831
Order_No_10382,1393.2286344804452
Order_No_24377,1445.3993798176236
Order_No_8950,1780.7833910770426
Order_No_26131,1850.8371940441134
Order_No_26185,3007.3844230308973
Order_No_2669,1210.9675645091047
Order_No_20182,1379.4200541168102
Order_No_21943,275.77589501040353
Order_No_8992,1794.3554139018304
Order_No_6512,1049.5835323113133
Order_No_3079,2670.499352051273
Order_No_1955,3017.0657895245604
Order_No_27757,1392.9473840463324
Order_No_459,1538.64870579337
Order_No_9408,814.8909755030617
Order_No_17579,1788.5203244739096
Order_No_5388,1631.8597299816904
Order_No_3867,2407.549950548659
Order_No_6194,2911.666356729453
Order_No_14631,2375.174837614439
Order_No_25880,1575.4683412880984
Order_No_15751,2313.98650321085
Order_No_15537,1732.671250774918
Order_No_25572,1926.850041327445
Order_No_26939,1321.4891134914214
Order_No_9064,1624.2726961817825
Order_No_6620,2087.952996071312
Order_No_11689,2964.4501417864594
Order_No_18472,1403.1766921048254
Order_No_1217,1876.9096693324973
Order_No_15673,1861.4635535430866
Order_No_3342,1903.9338693603927
